fips,county_name,state,date,cases,deaths,data_input_date,edited,local_pub_health_url,notes
06095,Solano,California,1/30/2020,0,0,,,,
06097,Sonoma,California,1/30/2020,0,0,,,,
06099,Stanislaus,California,1/30/2020,0,0,,,,
06101,​Sutter,California,1/30/2020,0,0,,,,
06103,​Tehama,California,1/30/2020,0,0,,,,
06105,​Trinity,California,1/30/2020,0,0,,,,
06107,Tulare,California,1/30/2020,0,0,,,,
06109,​Tuolumne,California,1/30/2020,0,0,,,,
06111,Ventura,California,1/30/2020,0,0,,,,
06113,Yolo,California,1/30/2020,0,0,,,,
06115,Yuba,California,1/30/2020,0,0,,,,
06001,Alameda,California,1/29/2020,0,0,,,,
06003,​Alpine,California,1/29/2020,0,0,,,,
06005,Amador,California,1/29/2020,0,0,,,,
06007,​Butte,California,1/29/2020,0,0,,,,
06009,Calaveras,California,1/29/2020,0,0,,,,
06011,​Colusa,California,1/29/2020,0,0,,,,
06013,Contra Costa,California,1/29/2020,0,0,,,,
06015,​Del Norte,California,1/29/2020,0,0,,,,
06017,El Dorado,California,1/29/2020,0,0,,,,
06019,Fresno,California,1/29/2020,0,0,,,,
06021,​Glenn,California,1/29/2020,0,0,,,,
06023,Humboldt,California,1/29/2020,0,0,,,,
06025,Imperial,California,1/29/2020,0,0,,,,
06027,​Inyo,California,1/29/2020,0,0,,,,
06029,Kern,California,1/29/2020,0,0,,,,
06031,​Kings,California,1/29/2020,0,0,,,,
06033,​Lake,California,1/29/2020,0,0,,,,
06035,​Lassen,California,1/29/2020,0,0,,,,
06037,Los Angeles,California,1/29/2020,1,0,,,,
06039,Madera,California,1/29/2020,0,0,,,,
06041,Marin,California,1/29/2020,0,0,,,,
06043,​Mariposa,California,1/29/2020,0,0,,,,
06045,Mendocino,California,1/29/2020,0,0,,,,
06047,​Merced,California,1/29/2020,0,0,,,,
06049,​Modoc,California,1/29/2020,0,0,,,,
06051,Mono,California,1/29/2020,0,0,,,,
06053,Monterey,California,1/29/2020,0,0,,,,
06055,Napa,California,1/29/2020,0,0,,,,
06057,Nevada,California,1/29/2020,0,0,,,,
06059,Orange,California,1/29/2020,1,0,,,,
06061,Placer,California,1/29/2020,0,0,,,,
06063,​Plumas,California,1/29/2020,0,0,,,,
06065,Riverside,California,1/29/2020,0,0,,,,
06067,Sacramento,California,1/29/2020,0,0,,,,
06069,San Benito,California,1/29/2020,0,0,,,,
06071,San Bernardino,California,1/29/2020,0,0,,,,
06073,San Diego,California,1/29/2020,0,0,,,,
06075,San Francisco,California,1/29/2020,0,0,,,,
06077,San Joaquin,California,1/29/2020,0,0,,,,
06079,San Luis Obispo,California,1/29/2020,0,0,,,,
06081,San Mateo,California,1/29/2020,0,0,,,,
06083,Santa Barbara,California,1/29/2020,0,0,,,,
06085,Santa Clara,California,1/29/2020,0,0,,,,
06087,Santa Cruz,California,1/29/2020,0,0,,,,
06089,Shasta,California,1/29/2020,0,0,,,,
06091,​Sierra,California,1/29/2020,0,0,,,,
06093,​Siskiyou,California,1/29/2020,0,0,,,,
06095,Solano,California,1/29/2020,0,0,,,,
06097,Sonoma,California,1/29/2020,0,0,,,,
06099,Stanislaus,California,1/29/2020,0,0,,,,
06101,​Sutter,California,1/29/2020,0,0,,,,
06103,​Tehama,California,1/29/2020,0,0,,,,
06105,​Trinity,California,1/29/2020,0,0,,,,
06107,Tulare,California,1/29/2020,0,0,,,,
06109,​Tuolumne,California,1/29/2020,0,0,,,,
06111,Ventura,California,1/29/2020,0,0,,,,
06113,Yolo,California,1/29/2020,0,0,,,,
06115,Yuba,California,1/29/2020,0,0,,,,
06001,Alameda,California,1/28/2020,0,0,,,,
06003,​Alpine,California,1/28/2020,0,0,,,,
06005,Amador,California,1/28/2020,0,0,,,,
06007,​Butte,California,1/28/2020,0,0,,,,
06009,Calaveras,California,1/28/2020,0,0,,,,
06011,​Colusa,California,1/28/2020,0,0,,,,
06013,Contra Costa,California,1/28/2020,0,0,,,,
06015,​Del Norte,California,1/28/2020,0,0,,,,
06017,El Dorado,California,1/28/2020,0,0,,,,
06019,Fresno,California,1/28/2020,0,0,,,,
06021,​Glenn,California,1/28/2020,0,0,,,,
06023,Humboldt,California,1/28/2020,0,0,,,,
06025,Imperial,California,1/28/2020,0,0,,,,
06027,​Inyo,California,1/28/2020,0,0,,,,
06029,Kern,California,1/28/2020,0,0,,,,
06031,​Kings,California,1/28/2020,0,0,,,,
06033,​Lake,California,1/28/2020,0,0,,,,
06035,​Lassen,California,1/28/2020,0,0,,,,
06037,Los Angeles,California,1/28/2020,1,0,,,,
06039,Madera,California,1/28/2020,0,0,,,,
06041,Marin,California,1/28/2020,0,0,,,,
06043,​Mariposa,California,1/28/2020,0,0,,,,
06045,Mendocino,California,1/28/2020,0,0,,,,
06047,​Merced,California,1/28/2020,0,0,,,,
06049,​Modoc,California,1/28/2020,0,0,,,,
06051,Mono,California,1/28/2020,0,0,,,,
06053,Monterey,California,1/28/2020,0,0,,,,
06055,Napa,California,1/28/2020,0,0,,,,
06057,Nevada,California,1/28/2020,0,0,,,,
06059,Orange,California,1/28/2020,1,0,,,,
06061,Placer,California,1/28/2020,0,0,,,,
06063,​Plumas,California,1/28/2020,0,0,,,,
06065,Riverside,California,1/28/2020,0,0,,,,
06067,Sacramento,California,1/28/2020,0,0,,,,
06069,San Benito,California,1/28/2020,0,0,,,,
06071,San Bernardino,California,1/28/2020,0,0,,,,
06073,San Diego,California,1/28/2020,0,0,,,,
06075,San Francisco,California,1/28/2020,0,0,,,,
06077,San Joaquin,California,1/28/2020,0,0,,,,
06079,San Luis Obispo,California,1/28/2020,0,0,,,,
06081,San Mateo,California,1/28/2020,0,0,,,,
06083,Santa Barbara,California,1/28/2020,0,0,,,,
06085,Santa Clara,California,1/28/2020,0,0,,,,
06087,Santa Cruz,California,1/28/2020,0,0,,,,
06089,Shasta,California,1/28/2020,0,0,,,,
06091,​Sierra,California,1/28/2020,0,0,,,,
06093,​Siskiyou,California,1/28/2020,0,0,,,,
06095,Solano,California,1/28/2020,0,0,,,,
06097,Sonoma,California,1/28/2020,0,0,,,,
06099,Stanislaus,California,1/28/2020,0,0,,,,
06101,​Sutter,California,1/28/2020,0,0,,,,
06103,​Tehama,California,1/28/2020,0,0,,,,
06105,​Trinity,California,1/28/2020,0,0,,,,
06107,Tulare,California,1/28/2020,0,0,,,,
06109,​Tuolumne,California,1/28/2020,0,0,,,,
06111,Ventura,California,1/28/2020,0,0,,,,
06113,Yolo,California,1/28/2020,0,0,,,,
06115,Yuba,California,1/28/2020,0,0,,,,
06001,Alameda,California,1/27/2020,0,0,,,,
06003,​Alpine,California,1/27/2020,0,0,,,,
06005,Amador,California,1/27/2020,0,0,,,,
06007,​Butte,California,1/27/2020,0,0,,,,
06009,Calaveras,California,1/27/2020,0,0,,,,
06011,​Colusa,California,1/27/2020,0,0,,,,
06013,Contra Costa,California,1/27/2020,0,0,,,,
06015,​Del Norte,California,1/27/2020,0,0,,,,
06017,El Dorado,California,1/27/2020,0,0,,,,
06019,Fresno,California,1/27/2020,0,0,,,,
06021,​Glenn,California,1/27/2020,0,0,,,,
06023,Humboldt,California,1/27/2020,0,0,,,,
06025,Imperial,California,1/27/2020,0,0,,,,
06027,​Inyo,California,1/27/2020,0,0,,,,
06029,Kern,California,1/27/2020,0,0,,,,
06031,​Kings,California,1/27/2020,0,0,,,,
06033,​Lake,California,1/27/2020,0,0,,,,
06035,​Lassen,California,1/27/2020,0,0,,,,
06037,Los Angeles,California,1/27/2020,1,0,,,,
06039,Madera,California,1/27/2020,0,0,,,,
06041,Marin,California,1/27/2020,0,0,,,,
06043,​Mariposa,California,1/27/2020,0,0,,,,
06045,Mendocino,California,1/27/2020,0,0,,,,
06047,​Merced,California,1/27/2020,0,0,,,,
06049,​Modoc,California,1/27/2020,0,0,,,,
06051,Mono,California,1/27/2020,0,0,,,,
06053,Monterey,California,1/27/2020,0,0,,,,
06055,Napa,California,1/27/2020,0,0,,,,
06057,Nevada,California,1/27/2020,0,0,,,,
06059,Orange,California,1/27/2020,1,0,,,,
06061,Placer,California,1/27/2020,0,0,,,,
06063,​Plumas,California,1/27/2020,0,0,,,,
06065,Riverside,California,1/27/2020,0,0,,,,
06067,Sacramento,California,1/27/2020,0,0,,,,
06069,San Benito,California,1/27/2020,0,0,,,,
06071,San Bernardino,California,1/27/2020,0,0,,,,
06073,San Diego,California,1/27/2020,0,0,,,,
06075,San Francisco,California,1/27/2020,0,0,,,,
06077,San Joaquin,California,1/27/2020,0,0,,,,
06079,San Luis Obispo,California,1/27/2020,0,0,,,,
06081,San Mateo,California,1/27/2020,0,0,,,,
06083,Santa Barbara,California,1/27/2020,0,0,,,,
06085,Santa Clara,California,1/27/2020,0,0,,,,
06087,Santa Cruz,California,1/27/2020,0,0,,,,
06089,Shasta,California,1/27/2020,0,0,,,,
06091,​Sierra,California,1/27/2020,0,0,,,,
06093,​Siskiyou,California,1/27/2020,0,0,,,,
06095,Solano,California,1/27/2020,0,0,,,,
06097,Sonoma,California,1/27/2020,0,0,,,,
06099,Stanislaus,California,1/27/2020,0,0,,,,
06101,​Sutter,California,1/27/2020,0,0,,,,
06103,​Tehama,California,1/27/2020,0,0,,,,
06105,​Trinity,California,1/27/2020,0,0,,,,
06107,Tulare,California,1/27/2020,0,0,,,,
06109,​Tuolumne,California,1/27/2020,0,0,,,,
06111,Ventura,California,1/27/2020,0,0,,,,
06113,Yolo,California,1/27/2020,0,0,,,,
06115,Yuba,California,1/27/2020,0,0,,,,
06001,Alameda,California,1/26/2020,0,0,,,,
06003,​Alpine,California,1/26/2020,0,0,,,,
06005,Amador,California,1/26/2020,0,0,,,,
06007,​Butte,California,1/26/2020,0,0,,,,
06009,Calaveras,California,1/26/2020,0,0,,,,
06011,​Colusa,California,1/26/2020,0,0,,,,
06013,Contra Costa,California,1/26/2020,0,0,,,,
06015,​Del Norte,California,1/26/2020,0,0,,,,
06017,El Dorado,California,1/26/2020,0,0,,,,
06019,Fresno,California,1/26/2020,0,0,,,,
06021,​Glenn,California,1/26/2020,0,0,,,,
06023,Humboldt,California,1/26/2020,0,0,,,,
06025,Imperial,California,1/26/2020,0,0,,,,
06027,​Inyo,California,1/26/2020,0,0,,,,
06029,Kern,California,1/26/2020,0,0,,,,
06031,​Kings,California,1/26/2020,0,0,,,,
06033,​Lake,California,1/26/2020,0,0,,,,
06035,​Lassen,California,1/26/2020,0,0,,,,
06037,Los Angeles,California,1/26/2020,1,0,,,,
06039,Madera,California,1/26/2020,0,0,,,,
06041,Marin,California,1/26/2020,0,0,,,,
06043,​Mariposa,California,1/26/2020,0,0,,,,
06045,Mendocino,California,1/26/2020,0,0,,,,
06047,​Merced,California,1/26/2020,0,0,,,,
06049,​Modoc,California,1/26/2020,0,0,,,,
06051,Mono,California,1/26/2020,0,0,,,,
06053,Monterey,California,1/26/2020,0,0,,,,
06055,Napa,California,1/26/2020,0,0,,,,
06057,Nevada,California,1/26/2020,0,0,,,,
06059,Orange,California,1/26/2020,1,0,,,,
06061,Placer,California,1/26/2020,0,0,,,,
06063,​Plumas,California,1/26/2020,0,0,,,,
06065,Riverside,California,1/26/2020,0,0,,,,
06067,Sacramento,California,1/26/2020,0,0,,,,
06069,San Benito,California,1/26/2020,0,0,,,,
06071,San Bernardino,California,1/26/2020,0,0,,,,
06073,San Diego,California,1/26/2020,0,0,,,,
06075,San Francisco,California,1/26/2020,0,0,,,,
06077,San Joaquin,California,1/26/2020,0,0,,,,
06079,San Luis Obispo,California,1/26/2020,0,0,,,,
06081,San Mateo,California,1/26/2020,0,0,,,,
06083,Santa Barbara,California,1/26/2020,0,0,,,,
06085,Santa Clara,California,1/26/2020,0,0,,,,
06087,Santa Cruz,California,1/26/2020,0,0,,,,
06089,Shasta,California,1/26/2020,0,0,,,,
06091,​Sierra,California,1/26/2020,0,0,,,,
06093,​Siskiyou,California,1/26/2020,0,0,,,,
06095,Solano,California,1/26/2020,0,0,,,,
06097,Sonoma,California,1/26/2020,0,0,,,,
06099,Stanislaus,California,1/26/2020,0,0,,,,
06101,​Sutter,California,1/26/2020,0,0,,,,
06103,​Tehama,California,1/26/2020,0,0,,,,
06105,​Trinity,California,1/26/2020,0,0,,,,
06107,Tulare,California,1/26/2020,0,0,,,,
06109,​Tuolumne,California,1/26/2020,0,0,,,,
06111,Ventura,California,1/26/2020,0,0,,,,
06113,Yolo,California,1/26/2020,0,0,,,,
06115,Yuba,California,1/26/2020,0,0,,,,
06001,Alameda,California,1/25/2020,0,0,,,,
06003,​Alpine,California,1/25/2020,0,0,,,,
06005,Amador,California,1/25/2020,0,0,,,,
06007,​Butte,California,1/25/2020,0,0,,,,
06009,Calaveras,California,1/25/2020,0,0,,,,
06011,​Colusa,California,1/25/2020,0,0,,,,
06013,Contra Costa,California,1/25/2020,0,0,,,,
06015,​Del Norte,California,1/25/2020,0,0,,,,
06017,El Dorado,California,1/25/2020,0,0,,,,
06019,Fresno,California,1/25/2020,0,0,,,,
06021,​Glenn,California,1/25/2020,0,0,,,,
06023,Humboldt,California,1/25/2020,0,0,,,,
06025,Imperial,California,1/25/2020,0,0,,,,
06027,​Inyo,California,1/25/2020,0,0,,,,
06029,Kern,California,1/25/2020,0,0,,,,
06031,​Kings,California,1/25/2020,0,0,,,,
06033,​Lake,California,1/25/2020,0,0,,,,
06035,​Lassen,California,1/25/2020,0,0,,,,
06037,Los Angeles,California,1/25/2020,0,0,,,,
06039,Madera,California,1/25/2020,0,0,,,,
06041,Marin,California,1/25/2020,0,0,,,,
06043,​Mariposa,California,1/25/2020,0,0,,,,
06045,Mendocino,California,1/25/2020,0,0,,,,
06047,​Merced,California,1/25/2020,0,0,,,,
06049,​Modoc,California,1/25/2020,0,0,,,,
06051,Mono,California,1/25/2020,0,0,,,,
06053,Monterey,California,1/25/2020,0,0,,,,
06055,Napa,California,1/25/2020,0,0,,,,
06057,Nevada,California,1/25/2020,0,0,,,,
06059,Orange,California,1/25/2020,0,0,,,,
06061,Placer,California,1/25/2020,0,0,,,,
06063,​Plumas,California,1/25/2020,0,0,,,,
06065,Riverside,California,1/25/2020,0,0,,,,
06067,Sacramento,California,1/25/2020,0,0,,,,
06069,San Benito,California,1/25/2020,0,0,,,,
06071,San Bernardino,California,1/25/2020,0,0,,,,
06073,San Diego,California,1/25/2020,0,0,,,,
06075,San Francisco,California,1/25/2020,0,0,,,,
06077,San Joaquin,California,1/25/2020,0,0,,,,
06079,San Luis Obispo,California,1/25/2020,0,0,,,,
06081,San Mateo,California,1/25/2020,0,0,,,,
06083,Santa Barbara,California,1/25/2020,0,0,,,,
06085,Santa Clara,California,1/25/2020,0,0,,,,
06087,Santa Cruz,California,1/25/2020,0,0,,,,
06089,Shasta,California,1/25/2020,0,0,,,,
06091,​Sierra,California,1/25/2020,0,0,,,,
06093,​Siskiyou,California,1/25/2020,0,0,,,,
06095,Solano,California,1/25/2020,0,0,,,,
06097,Sonoma,California,1/25/2020,0,0,,,,
06099,Stanislaus,California,1/25/2020,0,0,,,,
06101,​Sutter,California,1/25/2020,0,0,,,,
06103,​Tehama,California,1/25/2020,0,0,,,,
06105,​Trinity,California,1/25/2020,0,0,,,,
06107,Tulare,California,1/25/2020,0,0,,,,
06109,​Tuolumne,California,1/25/2020,0,0,,,,
06111,Ventura,California,1/25/2020,0,0,,,,
06113,Yolo,California,1/25/2020,0,0,,,,
06115,Yuba,California,1/25/2020,0,0,,,,
06001,Alameda,California,1/24/2020,0,0,,,,
06003,​Alpine,California,1/24/2020,0,0,,,,
06005,Amador,California,1/24/2020,0,0,,,,
06007,​Butte,California,1/24/2020,0,0,,,,
06009,Calaveras,California,1/24/2020,0,0,,,,
06011,​Colusa,California,1/24/2020,0,0,,,,
06013,Contra Costa,California,1/24/2020,0,0,,,,
06015,​Del Norte,California,1/24/2020,0,0,,,,
06017,El Dorado,California,1/24/2020,0,0,,,,
06019,Fresno,California,1/24/2020,0,0,,,,
06021,​Glenn,California,1/24/2020,0,0,,,,
06023,Humboldt,California,1/24/2020,0,0,,,,
06025,Imperial,California,1/24/2020,0,0,,,,
06027,​Inyo,California,1/24/2020,0,0,,,,
06029,Kern,California,1/24/2020,0,0,,,,
06031,​Kings,California,1/24/2020,0,0,,,,
06033,​Lake,California,1/24/2020,0,0,,,,
06035,​Lassen,California,1/24/2020,0,0,,,,
06037,Los Angeles,California,1/24/2020,0,0,,,,
06039,Madera,California,1/24/2020,0,0,,,,
06041,Marin,California,1/24/2020,0,0,,,,
06043,​Mariposa,California,1/24/2020,0,0,,,,
06045,Mendocino,California,1/24/2020,0,0,,,,
06047,​Merced,California,1/24/2020,0,0,,,,
06049,​Modoc,California,1/24/2020,0,0,,,,
06051,Mono,California,1/24/2020,0,0,,,,
06053,Monterey,California,1/24/2020,0,0,,,,
06055,Napa,California,1/24/2020,0,0,,,,
06057,Nevada,California,1/24/2020,0,0,,,,
06059,Orange,California,1/24/2020,0,0,,,,
06061,Placer,California,1/24/2020,0,0,,,,
06063,​Plumas,California,1/24/2020,0,0,,,,
06065,Riverside,California,1/24/2020,0,0,,,,
06067,Sacramento,California,1/24/2020,0,0,,,,
06069,San Benito,California,1/24/2020,0,0,,,,
06071,San Bernardino,California,1/24/2020,0,0,,,,
06073,San Diego,California,1/24/2020,0,0,,,,
06075,San Francisco,California,1/24/2020,0,0,,,,
06077,San Joaquin,California,1/24/2020,0,0,,,,
06079,San Luis Obispo,California,1/24/2020,0,0,,,,
06081,San Mateo,California,1/24/2020,0,0,,,,
06083,Santa Barbara,California,1/24/2020,0,0,,,,
06085,Santa Clara,California,1/24/2020,0,0,,,,
06087,Santa Cruz,California,1/24/2020,0,0,,,,
06089,Shasta,California,1/24/2020,0,0,,,,
06091,​Sierra,California,1/24/2020,0,0,,,,
06093,​Siskiyou,California,1/24/2020,0,0,,,,
06095,Solano,California,1/24/2020,0,0,,,,
06097,Sonoma,California,1/24/2020,0,0,,,,
06099,Stanislaus,California,1/24/2020,0,0,,,,
06101,​Sutter,California,1/24/2020,0,0,,,,
06103,​Tehama,California,1/24/2020,0,0,,,,
06105,​Trinity,California,1/24/2020,0,0,,,,
06107,Tulare,California,1/24/2020,0,0,,,,
06109,​Tuolumne,California,1/24/2020,0,0,,,,
06111,Ventura,California,1/24/2020,0,0,,,,
06113,Yolo,California,1/24/2020,0,0,,,,
06115,Yuba,California,1/24/2020,0,0,,,,
06001,Alameda,California,1/23/2020,0,0,,,,
06003,​Alpine,California,1/23/2020,0,0,,,,
06005,Amador,California,1/23/2020,0,0,,,,
06007,​Butte,California,1/23/2020,0,0,,,,
06009,Calaveras,California,1/23/2020,0,0,,,,
06011,​Colusa,California,1/23/2020,0,0,,,,
06013,Contra Costa,California,1/23/2020,0,0,,,,
06015,​Del Norte,California,1/23/2020,0,0,,,,
06017,El Dorado,California,1/23/2020,0,0,,,,
06019,Fresno,California,1/23/2020,0,0,,,,
06021,​Glenn,California,1/23/2020,0,0,,,,
06023,Humboldt,California,1/23/2020,0,0,,,,
06025,Imperial,California,1/23/2020,0,0,,,,
06027,​Inyo,California,1/23/2020,0,0,,,,
06029,Kern,California,1/23/2020,0,0,,,,
06031,​Kings,California,1/23/2020,0,0,,,,
06033,​Lake,California,1/23/2020,0,0,,,,
06035,​Lassen,California,1/23/2020,0,0,,,,
06037,Los Angeles,California,1/23/2020,0,0,,,,
06039,Madera,California,1/23/2020,0,0,,,,
06041,Marin,California,1/23/2020,0,0,,,,
06043,​Mariposa,California,1/23/2020,0,0,,,,
06045,Mendocino,California,1/23/2020,0,0,,,,
06047,​Merced,California,1/23/2020,0,0,,,,
06049,​Modoc,California,1/23/2020,0,0,,,,
06051,Mono,California,1/23/2020,0,0,,,,
06053,Monterey,California,1/23/2020,0,0,,,,
06055,Napa,California,1/23/2020,0,0,,,,
06057,Nevada,California,1/23/2020,0,0,,,,
06059,Orange,California,1/23/2020,0,0,,,,
06061,Placer,California,1/23/2020,0,0,,,,
06063,​Plumas,California,1/23/2020,0,0,,,,
06065,Riverside,California,1/23/2020,0,0,,,,
06067,Sacramento,California,1/23/2020,0,0,,,,
06069,San Benito,California,1/23/2020,0,0,,,,
06071,San Bernardino,California,1/23/2020,0,0,,,,
06073,San Diego,California,1/23/2020,0,0,,,,
06075,San Francisco,California,1/23/2020,0,0,,,,
06077,San Joaquin,California,1/23/2020,0,0,,,,
06079,San Luis Obispo,California,1/23/2020,0,0,,,,
06081,San Mateo,California,1/23/2020,0,0,,,,
06083,Santa Barbara,California,1/23/2020,0,0,,,,
06085,Santa Clara,California,1/23/2020,0,0,,,,
06087,Santa Cruz,California,1/23/2020,0,0,,,,
06089,Shasta,California,1/23/2020,0,0,,,,
06091,​Sierra,California,1/23/2020,0,0,,,,
06093,​Siskiyou,California,1/23/2020,0,0,,,,
06095,Solano,California,1/23/2020,0,0,,,,
06097,Sonoma,California,1/23/2020,0,0,,,,
06099,Stanislaus,California,1/23/2020,0,0,,,,
06101,​Sutter,California,1/23/2020,0,0,,,,
06103,​Tehama,California,1/23/2020,0,0,,,,
06105,​Trinity,California,1/23/2020,0,0,,,,
06107,Tulare,California,1/23/2020,0,0,,,,
06109,​Tuolumne,California,1/23/2020,0,0,,,,
06111,Ventura,California,1/23/2020,0,0,,,,
06113,Yolo,California,1/23/2020,0,0,,,,
06115,Yuba,California,1/23/2020,0,0,,,,
06001,Alameda,California,1/22/2020,0,0,,,,
06003,​Alpine,California,1/22/2020,0,0,,,,
06005,Amador,California,1/22/2020,0,0,,,,
06007,​Butte,California,1/22/2020,0,0,,,,
06009,Calaveras,California,1/22/2020,0,0,,,,
06011,​Colusa,California,1/22/2020,0,0,,,,
06013,Contra Costa,California,1/22/2020,0,0,,,,
06015,​Del Norte,California,1/22/2020,0,0,,,,
06017,El Dorado,California,1/22/2020,0,0,,,,
06019,Fresno,California,1/22/2020,0,0,,,,
06021,​Glenn,California,1/22/2020,0,0,,,,
06023,Humboldt,California,1/22/2020,0,0,,,,
06025,Imperial,California,1/22/2020,0,0,,,,
06027,​Inyo,California,1/22/2020,0,0,,,,
06029,Kern,California,1/22/2020,0,0,,,,
06031,​Kings,California,1/22/2020,0,0,,,,
06033,​Lake,California,1/22/2020,0,0,,,,
06035,​Lassen,California,1/22/2020,0,0,,,,
06037,Los Angeles,California,1/22/2020,0,0,,,,
06039,Madera,California,1/22/2020,0,0,,,,
06041,Marin,California,1/22/2020,0,0,,,,
06043,​Mariposa,California,1/22/2020,0,0,,,,
06045,Mendocino,California,1/22/2020,0,0,,,,
06047,​Merced,California,1/22/2020,0,0,,,,
06049,​Modoc,California,1/22/2020,0,0,,,,
06051,Mono,California,1/22/2020,0,0,,,,
06053,Monterey,California,1/22/2020,0,0,,,,
06055,Napa,California,1/22/2020,0,0,,,,
06057,Nevada,California,1/22/2020,0,0,,,,
06059,Orange,California,1/22/2020,0,0,,,,
06061,Placer,California,1/22/2020,0,0,,,,
06063,​Plumas,California,1/22/2020,0,0,,,,
06065,Riverside,California,1/22/2020,0,0,,,,
06067,Sacramento,California,1/22/2020,0,0,,,,
06069,San Benito,California,1/22/2020,0,0,,,,
06071,San Bernardino,California,1/22/2020,0,0,,,,
06073,San Diego,California,1/22/2020,0,0,,,,
06075,San Francisco,California,1/22/2020,0,0,,,,
06077,San Joaquin,California,1/22/2020,0,0,,,,
06079,San Luis Obispo,California,1/22/2020,0,0,,,,
06081,San Mateo,California,1/22/2020,0,0,,,,
